order_id,order_date,customer_id,restaurant_id,order_amount,discount_amount
ORD01780,2023-01-29,CUST0054,REST030,1093.03,153.56
ORD01781,2022-05-24,CUST0093,REST050,1368.01,402.69
ORD01782,2023-12-07,CUST0382,REST012,921.59,255.69
ORD01783,2022-03-22,CUST0306,REST031,1422.02,210.52
ORD01784,2023-05-28,CUST0134,REST045,822.88,19.74
ORD01785,2022-12-21,CUST0284,REST016,1416.76,195.35
ORD01786,2022-02-24,CUST0116,REST037,664.44,179.28
ORD01787,2022-04-11,CUST0117,REST038,1272.8,235.52
ORD01788,2023-03-24,CUST0344,REST031,1037.5,304.86
ORD01789,2022-08-26,CUST0180,REST003,190.94,48.72
ORD01790,2022-03-19,CUST0345,REST019,1255.07,359.83
ORD01791,2022-12-15,CUST0239,REST015,802.14,62.11
ORD01792,2023-09-12,CUST0252,REST008,1120.54,187.77
ORD01793,2023-09-21,CUST0303,REST011,217.56,58.03
ORD01794,2023-09-02,CUST0357,REST002,720.76,176.09
ORD01795,2023-02-11,CUST0187,REST047,485.74,48.18
ORD01796,2022-12-01,CUST0427,REST030,378.16,75.44
ORD01797,2022-01-31,CUST0246,REST048,807.65,127.62
ORD01798,2023-10-12,CUST0069,REST037,342.16,68.54
ORD01799,2022-10-07,CUST0097,REST017,1145.56,287.09
ORD01800,2023-04-07,CUST0017,REST014,1273.0,225.24
ORD01801,2023-05-18,CUST0383,REST033,104.51,21.4
ORD01802,2022-08-22,CUST0008,REST039,483.27,116.88
ORD01803,2022-12-31,CUST0135,REST027,590.96,137.98
ORD01804,2023-07-21,CUST0207,REST049,578.03,42.54
ORD01805,2023-01-20,CUST0372,REST033,895.44,218.92
ORD01806,2023-03-19,CUST0495,REST015,1074.81,139.9
ORD01807,2022-07-10,CUST0379,REST002,892.67,72.89
ORD01808,2023-11-28,CUST0034,REST043,748.21,210.98
ORD01809,2023-08-23,CUST0464,REST017,262.77,23.69
ORD01810,2023-11-08,CUST0493,REST013,226.79,66.18
ORD01811,2023-01-25,CUST0434,REST027,1121.37,333.49
ORD01812,2022-03-29,CUST0245,REST046,359.92,5.54
ORD01813,2023-09-26,CUST0163,REST034,927.61,164.66
ORD01814,2022-10-30,CUST0229,REST013,1452.07,349.23
ORD01815,2022-09-10,CUST0124,REST035,1173.41,90.7
ORD01816,2024-01-01,CUST0203,REST036,1204.23,297.71
ORD01817,2022-03-17,CUST0021,REST031,404.54,67.36
ORD01818,2022-03-26,CUST0368,REST020,624.34,158.17
ORD01819,2022-10-02,CUST0191,REST017,213.78,14.04
ORD01820,2022-06-07,CUST0157,REST023,1113.99,319.55
ORD01821,2023-01-25,CUST0306,REST001,445.42,62.05
ORD01822,2023-12-30,CUST0372,REST044,1272.23,58.49
ORD01823,2023-10-12,CUST0297,REST004,999.24,29.56
ORD01824,2022-06-07,CUST0263,REST010,1362.07,221.56
ORD01825,2023-02-03,CUST0438,REST032,367.52,40.02
ORD01826,2022-11-21,CUST0394,REST008,1158.17,257.99
ORD01827,2023-01-05,CUST0261,REST011,285.83,35.95
ORD01828,2022-04-20,CUST0226,REST005,174.67,17.36
ORD01829,2022-04-04,CUST0414,REST030,1088.28,26.49
ORD01830,2022-01-06,CUST0022,REST042,349.21,17.02
ORD01831,2022-11-12,CUST0498,REST047,296.6,42.81
ORD01832,2023-04-01,CUST0260,REST012,541.76,150.89
ORD01833,2023-01-04,CUST0198,REST004,416.34,8.28
ORD01834,2022-10-04,CUST0368,REST037,363.54,34.24
ORD01835,2022-04-15,CUST0279,REST016,1337.0,356.7
ORD01836,2022-05-16,CUST0259,REST037,347.96,45.47
ORD01837,2022-03-31,CUST0316,REST013,512.91,125.42
ORD01838,2022-07-11,CUST0025,REST009,1076.58,49.75
ORD01839,2023-03-18,CUST0146,REST013,470.36,66.77
ORD01840,2023-04-05,CUST0200,REST015,785.84,7.21
ORD01841,2023-07-25,CUST0153,REST023,910.17,256.01
ORD01842,2023-07-23,CUST0414,REST032,588.4,20.87
ORD01843,2023-06-09,CUST0231,REST014,998.56,70.6
ORD01844,2023-02-22,CUST0212,REST040,729.54,192.4
ORD01845,2022-04-16,CUST0307,REST005,983.44,145.11
ORD01846,2022-01-27,CUST0028,REST049,1264.42,363.5
ORD01847,2022-04-02,CUST0259,REST020,151.42,26.73
ORD01848,2022-12-29,CUST0072,REST009,1268.61,154.26
ORD01849,2023-07-22,CUST0415,REST023,639.95,163.08
ORD01850,2022-04-06,CUST0226,REST026,853.13,73.32
ORD01851,2023-09-04,CUST0362,REST037,394.93,72.34
ORD01852,2023-09-05,CUST0057,REST039,1083.06,53.58
ORD01853,2022-11-29,CUST0390,REST041,585.69,27.97
ORD01854,2023-01-30,CUST0469,REST040,1235.27,121.23
ORD01855,2022-01-13,CUST0349,REST001,1214.78,137.34
ORD01856,2022-10-26,CUST0068,REST020,390.43,9.71
ORD01857,2023-02-28,CUST0207,REST043,1079.52,26.59
ORD01858,2023-02-02,CUST0226,REST038,805.27,192.35
ORD01859,2022-03-28,CUST0090,REST047,1261.8,3.21
ORD01860,2023-07-27,CUST0296,REST030,1212.01,196.48
ORD01861,2022-09-06,CUST0357,REST008,227.06,33.56
ORD01862,2023-08-09,CUST0101,REST037,1182.77,32.76
ORD01863,2023-06-18,CUST0228,REST013,461.5,134.3
ORD01864,2022-06-23,CUST0126,REST024,754.76,182.98
ORD01865,2023-12-03,CUST0346,REST023,144.03,28.0
ORD01866,2023-01-25,CUST0454,REST019,261.42,77.79
ORD01867,2022-06-23,CUST0399,REST031,1021.67,0.64
ORD01868,2022-05-23,CUST0360,REST004,361.0,19.23
ORD01869,2022-10-03,CUST0062,REST007,295.74,11.84
ORD01870,2022-11-05,CUST0058,REST024,921.55,271.96
ORD01871,2022-10-02,CUST0225,REST008,621.2,68.35
ORD01872,2023-05-20,CUST0182,REST010,629.07,129.4
ORD01873,2022-05-30,CUST0262,REST001,923.75,229.12
ORD01874,2022-03-06,CUST0193,REST026,147.39,15.8
ORD01875,2022-06-21,CUST0396,REST037,1081.8,185.64
ORD01876,2023-03-22,CUST0256,REST025,981.26,11.9
ORD01877,2022-10-10,CUST0475,REST047,1317.06,352.79
ORD01878,2023-03-08,CUST0190,REST048,111.06,11.0
ORD01879,2022-11-03,CUST0191,REST049,689.97,8.06
ORD01880,2023-05-11,CUST0385,REST019,568.6,99.42
ORD01881,2022-03-20,CUST0457,REST025,1007.03,298.54
ORD01882,2023-01-05,CUST0283,REST033,240.29,44.29
ORD01883,2022-09-15,CUST0330,REST030,1378.41,339.68
ORD01884,2022-09-10,CUST0076,REST021,528.79,30.5
ORD01885,2023-10-03,CUST0435,REST002,753.58,38.42
ORD01886,2023-05-23,CUST0090,REST047,360.63,42.29
ORD01887,2023-09-01,CUST0357,REST020,130.45,38.88
ORD01888,2023-09-24,CUST0210,REST029,1232.91,39.78
ORD01889,2022-07-20,CUST0155,REST010,739.02,131.55
ORD01890,2023-04-14,CUST0385,REST022,906.35,167.34
ORD01891,2022-04-20,CUST0224,REST013,708.96,111.89
ORD01892,2022-05-19,CUST0314,REST046,659.07,164.46
ORD01893,2022-11-08,CUST0059,REST037,1267.73,108.18
ORD01894,2022-01-07,CUST0066,REST026,453.6,8.84
ORD01895,2023-02-10,CUST0102,REST025,622.5,113.2
ORD01896,2022-12-07,CUST0312,REST035,573.03,44.69
ORD01897,2023-09-28,CUST0127,REST035,1049.98,202.69
ORD01898,2023-01-25,CUST0230,REST033,520.24,109.24
ORD01899,2022-12-04,CUST0428,REST047,1459.07,42.07
ORD01900,2023-03-27,CUST0272,REST037,1328.41,241.7
ORD01901,2022-12-09,CUST0003,REST013,1168.44,241.53
ORD01902,2023-03-17,CUST0442,REST002,1361.21,13.08
ORD01903,2023-10-29,CUST0119,REST041,809.75,207.01
ORD01904,2023-09-01,CUST0295,REST032,689.38,137.53
ORD01905,2022-05-20,CUST0238,REST034,1183.7,246.77
ORD01906,2022-11-04,CUST0206,REST035,1435.57,348.96
ORD01907,2022-11-25,CUST0040,REST033,661.05,71.15
ORD01908,2023-09-10,CUST0301,REST014,139.98,21.37
ORD01909,2023-12-13,CUST0123,REST023,817.09,71.98
ORD01910,2022-07-25,CUST0274,REST035,1391.3,294.53
ORD01911,2023-05-06,CUST0310,REST013,1341.23,161.39
ORD01912,2022-11-18,CUST0279,REST031,1451.33,351.35
ORD01913,2022-07-01,CUST0413,REST048,1419.98,100.16
ORD01914,2023-02-12,CUST0025,REST043,377.85,111.61
ORD01915,2022-11-23,CUST0075,REST001,1461.4,135.61
ORD01916,2022-10-26,CUST0327,REST039,1152.59,112.93
ORD01917,2023-12-13,CUST0019,REST033,281.85,20.35
ORD01918,2023-10-11,CUST0427,REST046,566.41,25.27
ORD01919,2023-05-18,CUST0334,REST020,1443.88,67.24
ORD01920,2023-08-13,CUST0420,REST030,1458.46,34.76
ORD01921,2022-09-06,CUST0150,REST046,532.98,93.97
ORD01922,2022-11-30,CUST0461,REST026,1172.15,41.39
ORD01923,2023-01-21,CUST0025,REST010,1222.09,39.48
ORD01924,2022-10-15,CUST0209,REST022,742.2,99.96
ORD01925,2023-02-07,CUST0090,REST042,331.48,14.85
ORD01926,2023-01-09,CUST0337,REST013,101.18,2.23
ORD01927,2022-04-27,CUST0306,REST016,306.49,70.83
ORD01928,2023-08-01,CUST0346,REST049,1336.14,275.67
ORD01929,2022-07-24,CUST0298,REST033,521.8,90.68
ORD01930,2023-08-30,CUST0394,REST020,212.53,45.82
ORD01931,2023-07-13,CUST0089,REST016,430.66,56.24
ORD01932,2022-07-04,CUST0228,REST021,384.65,14.15
ORD01933,2023-11-30,CUST0290,REST044,226.23,43.73
ORD01934,2023-07-18,CUST0466,REST037,442.63,125.16
ORD01935,2022-01-28,CUST0047,REST005,1058.6,175.34
ORD01936,2023-04-18,CUST0150,REST032,1283.94,226.36
ORD01937,2023-12-27,CUST0185,REST039,623.96,175.48
ORD01938,2022-08-03,CUST0190,REST018,768.28,48.35
ORD01939,2023-03-25,CUST0034,REST008,582.6,82.71
ORD01940,2022-10-26,CUST0214,REST038,759.12,7.71
ORD01941,2023-12-11,CUST0276,REST047,1061.5,49.85
ORD01942,2022-03-12,CUST0147,REST020,1078.29,61.94
ORD01943,2023-02-23,CUST0068,REST016,1377.97,27.31
ORD01944,2023-11-21,CUST0348,REST050,1035.81,9.75
ORD01945,2023-05-27,CUST0138,REST041,1263.89,323.46
ORD01946,2022-05-23,CUST0264,REST001,1088.71,82.37
ORD01947,2023-10-11,CUST0263,REST004,1168.28,65.39
ORD01948,2022-11-07,CUST0348,REST035,234.15,34.96
ORD01949,2022-09-05,CUST0307,REST027,279.9,55.28
ORD01950,2022-09-16,CUST0055,REST033,1168.26,139.31
ORD01951,2023-11-06,CUST0365,REST037,286.94,61.04
ORD01952,2022-06-07,CUST0315,REST009,1182.56,114.8
ORD01953,2023-03-10,CUST0494,REST019,1357.23,54.11
ORD01954,2023-01-22,CUST0242,REST036,1247.71,122.37
ORD01955,2022-03-17,CUST0345,REST010,1122.52,325.54
ORD01956,2023-04-05,CUST0467,REST010,694.43,87.99
ORD01957,2023-09-05,CUST0494,REST048,651.39,61.52
ORD01958,2023-05-06,CUST0144,REST023,200.32,55.02
ORD01959,2023-08-20,CUST0305,REST041,783.63,133.19
ORD01960,2023-02-15,CUST0159,REST010,1136.6,238.64
ORD01961,2023-07-02,CUST0263,REST003,921.0,2.06
ORD01962,2023-06-03,CUST0498,REST010,410.37,96.42
ORD01963,2023-12-10,CUST0177,REST038,951.93,272.53
ORD01964,2023-03-05,CUST0065,REST013,1174.98,146.57
ORD01965,2023-07-11,CUST0282,REST046,616.79,90.09
ORD01966,2022-02-07,CUST0260,REST021,575.79,170.73
ORD01967,2023-01-04,CUST0316,REST032,1252.53,55.68
ORD01968,2023-12-20,CUST0247,REST032,954.79,253.27
ORD01969,2023-07-04,CUST0090,REST044,1152.36,82.98
ORD01970,2023-09-01,CUST0305,REST009,1380.42,250.1
ORD01971,2023-10-16,CUST0355,REST015,1003.81,288.21
ORD01972,2022-03-29,CUST0490,REST019,293.31,79.84
ORD01973,2022-04-22,CUST0001,REST014,363.16,78.53
ORD01974,2022-09-12,CUST0012,REST018,395.73,49.61
ORD01975,2023-11-05,CUST0313,REST030,709.56,164.09
ORD01976,2023-11-12,CUST0059,REST024,575.42,109.02
ORD01977,2022-12-30,CUST0425,REST034,1015.66,216.75
ORD01978,2022-06-20,CUST0400,REST006,696.0,167.08
ORD01979,2023-10-25,CUST0500,REST004,498.95,55.84
ORD01980,2023-09-20,CUST0208,REST038,641.54,0.53
ORD01981,2022-02-15,CUST0167,REST001,1249.79,181.02
ORD01982,2023-07-31,CUST0281,REST030,148.76,36.79
ORD01983,2023-10-23,CUST0319,REST050,1441.92,216.75
ORD01984,2023-11-25,CUST0006,REST005,690.43,43.72
ORD01985,2023-10-25,CUST0101,REST027,328.96,32.82
ORD01986,2023-02-14,CUST0141,REST001,1055.28,208.52
ORD01987,2022-12-06,CUST0396,REST031,1267.93,280.17
ORD01988,2023-03-17,CUST0154,REST050,750.89,113.76
ORD01989,2022-04-19,CUST0254,REST039,215.7,34.35
ORD01990,2022-01-11,CUST0162,REST047,1060.49,283.02
ORD01991,2022-04-11,CUST0004,REST024,241.97,72.13
ORD01992,2022-09-22,CUST0343,REST017,1307.45,240.23
ORD01993,2022-08-16,CUST0171,REST022,1224.97,224.99
ORD01994,2023-06-07,CUST0363,REST019,117.11,15.28
ORD01995,2023-06-16,CUST0308,REST045,546.64,155.76
ORD01996,2023-07-26,CUST0015,REST050,904.56,217.17
ORD01997,2023-08-18,CUST0088,REST041,637.59,87.02
ORD01998,2023-12-06,CUST0166,REST048,736.57,158.9
ORD01999,2023-08-13,CUST0169,REST034,780.6,128.13
ORD02000,2022-08-15,CUST0337,REST019,1443.89,233.39
ORD02001,2023-04-02,CUST0459,REST003,662.38,150.18
ORD02002,2023-01-19,CUST0399,REST018,1179.9,15.76
ORD02003,2023-02-05,CUST0323,REST017,524.14,52.3
ORD02004,2023-04-20,CUST0241,REST006,462.11,56.47
ORD02005,2023-11-27,CUST0314,REST023,987.76,185.81
ORD02006,2023-08-26,CUST0447,REST035,945.09,224.51
ORD02007,2023-12-09,CUST0269,REST037,1223.39,174.16
ORD02008,2023-05-28,CUST0168,REST045,730.38,192.43
ORD02009,2022-06-04,CUST0392,REST007,621.96,173.35
ORD02010,2022-12-20,CUST0207,REST031,762.97,209.23
ORD02011,2022-01-26,CUST0372,REST044,569.09,103.93
ORD02012,2023-05-10,CUST0418,REST014,849.03,58.82
ORD02013,2022-04-18,CUST0150,REST035,610.81,57.75
ORD02014,2022-10-30,CUST0363,REST041,1199.69,212.67
ORD02015,2023-03-02,CUST0158,REST019,1473.03,198.54
ORD02016,2022-03-29,CUST0268,REST031,844.4,76.07
ORD02017,2022-04-29,CUST0105,REST033,636.86,124.58
ORD02018,2022-05-26,CUST0343,REST024,1044.61,12.13
ORD02019,2022-12-23,CUST0400,REST021,310.54,21.38
ORD02020,2022-11-16,CUST0445,REST010,571.96,155.18
ORD02021,2022-12-18,CUST0177,REST050,1407.85,107.34
ORD02022,2023-04-12,CUST0485,REST048,926.21,73.74
ORD02023,2022-07-31,CUST0141,REST041,376.66,59.97
ORD02024,2023-06-18,CUST0016,REST001,1237.97,15.06
ORD02025,2023-05-10,CUST0492,REST019,1118.68,319.5
ORD02026,2022-12-23,CUST0314,REST003,736.99,99.33
ORD02027,2023-05-03,CUST0422,REST041,167.96,20.0
ORD02028,2022-04-10,CUST0286,REST017,494.4,63.78
ORD02029,2023-03-25,CUST0195,REST023,270.17,77.7
ORD02030,2023-12-15,CUST0298,REST031,785.47,189.08
ORD02031,2023-04-09,CUST0433,REST021,613.95,50.4
ORD02032,2022-11-23,CUST0376,REST031,1344.83,328.58
ORD02033,2022-03-10,CUST0353,REST005,1060.94,173.96
ORD02034,2022-11-04,CUST0158,REST022,453.26,56.67
ORD02035,2022-02-15,CUST0016,REST047,572.45,86.17
ORD02036,2023-12-29,CUST0207,REST047,514.6,147.06
ORD02037,2022-04-28,CUST0249,REST050,1246.84,297.23
ORD02038,2022-01-24,CUST0119,REST043,859.85,165.1
ORD02039,2022-12-18,CUST0226,REST046,350.22,32.17
ORD02040,2023-10-26,CUST0476,REST037,599.64,107.98
ORD02041,2022-04-22,CUST0109,REST015,124.53,1.91
ORD02042,2023-11-25,CUST0152,REST010,554.49,164.5
ORD02043,2022-06-18,CUST0057,REST008,990.38,63.41
ORD02044,2022-09-07,CUST0393,REST027,934.09,185.31
ORD02045,2023-06-13,CUST0389,REST029,600.14,51.77
ORD02046,2022-06-28,CUST0457,REST043,151.26,5.26
ORD02047,2023-07-20,CUST0222,REST026,1134.15,79.9
ORD02048,2022-06-13,CUST0013,REST007,448.08,132.98
ORD02049,2022-12-05,CUST0242,REST040,217.67,36.62
ORD02050,2023-07-28,CUST0251,REST016,232.4,22.91
ORD02051,2023-03-13,CUST0096,REST034,1117.5,182.73
ORD02052,2023-04-19,CUST0462,REST028,986.09,59.24
ORD02053,2022-08-26,CUST0367,REST044,703.54,144.6
ORD02054,2023-02-19,CUST0262,REST009,484.57,11.58
ORD02055,2023-10-07,CUST0388,REST023,1460.59,283.43
ORD02056,2022-07-08,CUST0072,REST006,1064.59,302.32
ORD02057,2022-07-10,CUST0436,REST034,441.74,2.74
ORD02058,2023-10-18,CUST0412,REST013,1255.8,48.93
ORD02059,2023-11-05,CUST0470,REST011,1268.89,285.28
ORD02060,2023-03-19,CUST0339,REST038,1125.76,87.2
ORD02061,2023-02-10,CUST0067,REST033,832.98,164.29
ORD02062,2022-01-30,CUST0363,REST005,741.79,149.5
ORD02063,2023-09-21,CUST0230,REST022,207.15,25.83
ORD02064,2022-07-22,CUST0357,REST036,621.91,169.03
ORD02065,2023-04-06,CUST0262,REST009,305.45,18.7
ORD02066,2023-08-30,CUST0003,REST047,1467.58,72.16
ORD02067,2023-03-16,CUST0467,REST046,992.94,29.07
ORD02068,2023-02-03,CUST0344,REST039,1334.85,373.12
ORD02069,2022-01-05,CUST0298,REST012,634.68,58.93
ORD02070,2023-12-23,CUST0044,REST013,1472.37,239.55
ORD02071,2022-08-08,CUST0234,REST024,210.27,34.61
ORD02072,2022-07-30,CUST0024,REST045,1398.42,28.78
ORD02073,2022-10-13,CUST0261,REST007,1148.97,338.77
ORD02074,2023-12-22,CUST0330,REST007,691.54,181.16
ORD02075,2022-03-06,CUST0157,REST027,131.34,33.61
ORD02076,2023-08-15,CUST0289,REST037,1430.5,1.43
ORD02077,2022-04-15,CUST0157,REST005,459.6,33.03
ORD02078,2023-07-04,CUST0447,REST035,1014.05,236.88
ORD02079,2022-07-11,CUST0161,REST044,1336.1,318.43
ORD02080,2023-01-10,CUST0097,REST047,1271.59,360.25
ORD02081,2022-11-30,CUST0139,REST039,706.81,204.65
ORD02082,2022-07-21,CUST0160,REST031,263.0,8.94
ORD02083,2023-04-14,CUST0221,REST033,368.3,49.86
ORD02084,2022-04-27,CUST0059,REST019,465.37,16.95
ORD02085,2022-09-26,CUST0075,REST036,524.48,120.53
ORD02086,2023-11-18,CUST0137,REST037,819.66,191.69
ORD02087,2023-05-17,CUST0008,REST020,1295.94,180.9
ORD02088,2023-06-25,CUST0312,REST033,441.25,16.16
ORD02089,2023-10-17,CUST0258,REST029,1218.54,244.19
ORD02090,2022-11-17,CUST0104,REST043,623.93,52.09
ORD02091,2023-09-04,CUST0176,REST041,762.09,19.04
ORD02092,2023-02-02,CUST0160,REST012,1165.01,275.76
ORD02093,2023-09-18,CUST0071,REST006,711.72,75.42
ORD02094,2023-02-06,CUST0353,REST005,1145.62,133.31
ORD02095,2023-08-25,CUST0142,REST005,1189.63,67.56
ORD02096,2022-04-27,CUST0123,REST038,487.6,138.23
ORD02097,2022-12-23,CUST0036,REST047,1040.02,226.3
ORD02098,2022-12-27,CUST0307,REST038,946.47,258.65
ORD02099,2023-04-14,CUST0170,REST006,1373.64,255.64
ORD02100,2023-09-25,CUST0222,REST019,1049.49,305.22
ORD02101,2022-06-26,CUST0066,REST043,481.75,110.78
ORD02102,2023-11-21,CUST0236,REST048,670.06,199.43
ORD02103,2023-12-24,CUST0338,REST029,126.21,6.14
ORD02104,2022-11-01,CUST0053,REST001,680.05,69.79
ORD02105,2023-09-22,CUST0027,REST004,281.67,44.12
ORD02106,2023-08-28,CUST0214,REST027,473.87,98.02
ORD02107,2022-03-28,CUST0090,REST043,938.71,54.68
ORD02108,2023-11-20,CUST0299,REST049,1466.26,435.97
ORD02109,2022-05-18,CUST0297,REST016,545.42,123.92
ORD02110,2022-11-17,CUST0419,REST019,409.85,43.2
ORD02111,2022-05-01,CUST0350,REST034,125.3,12.79
ORD02112,2022-09-02,CUST0309,REST040,554.45,64.75
ORD02113,2022-11-09,CUST0157,REST026,189.21,42.96
ORD02114,2022-04-30,CUST0409,REST031,502.96,15.63
ORD02115,2022-07-07,CUST0357,REST012,1096.85,168.61
ORD02116,2023-01-18,CUST0336,REST020,1257.76,306.32
ORD02117,2023-12-12,CUST0267,REST027,923.08,58.81
ORD02118,2022-05-25,CUST0487,REST024,988.68,56.4
ORD02119,2023-06-08,CUST0378,REST008,560.25,107.15
ORD02120,2023-02-02,CUST0233,REST048,644.66,149.59
ORD02121,2023-03-05,CUST0066,REST042,1401.82,314.46
ORD02122,2023-09-03,CUST0407,REST025,117.59,2.36
ORD02123,2022-05-22,CUST0460,REST023,576.83,171.84
ORD02124,2023-08-12,CUST0235,REST031,584.91,39.79
ORD02125,2023-01-28,CUST0228,REST008,722.14,142.34
ORD02126,2023-03-10,CUST0343,REST034,746.73,204.5
ORD02127,2022-07-10,CUST0356,REST041,1139.6,169.02
ORD02128,2023-05-14,CUST0233,REST036,394.89,91.32
ORD02129,2023-10-13,CUST0116,REST030,1076.82,125.11
ORD02130,2023-07-05,CUST0112,REST016,1042.18,200.89
ORD02131,2023-12-12,CUST0431,REST050,457.97,27.36
ORD02132,2023-10-23,CUST0309,REST007,145.17,1.83
ORD02133,2022-06-27,CUST0457,REST050,1293.21,175.71
ORD02134,2023-07-23,CUST0197,REST036,1454.81,1.62
ORD02135,2022-06-20,CUST0350,REST024,983.94,104.91
ORD02136,2023-05-17,CUST0333,REST042,885.86,262.48
ORD02137,2022-10-23,CUST0395,REST025,583.42,163.46
ORD02138,2022-05-24,CUST0442,REST036,390.57,76.01
ORD02139,2022-07-11,CUST0227,REST019,1478.82,184.35
ORD02140,2022-11-19,CUST0016,REST050,616.87,154.99
ORD02141,2023-04-07,CUST0238,REST017,508.55,147.92
ORD02142,2023-09-27,CUST0176,REST042,541.47,140.03
ORD02143,2022-02-24,CUST0231,REST011,1044.3,26.7
ORD02144,2023-01-03,CUST0086,REST037,141.39,35.76
ORD02145,2022-01-10,CUST0384,REST041,974.81,173.9
ORD02146,2023-05-12,CUST0303,REST036,333.43,56.16
ORD02147,2022-05-20,CUST0064,REST003,592.28,20.7
ORD02148,2022-07-19,CUST0052,REST044,704.14,28.68
ORD02149,2023-01-29,CUST0409,REST009,1494.16,221.59
ORD02150,2023-07-30,CUST0399,REST025,132.77,39.68
ORD02151,2023-06-02,CUST0163,REST020,1462.7,318.53
ORD02152,2023-10-31,CUST0325,REST050,879.02,89.85
ORD02153,2023-05-22,CUST0397,REST033,787.06,147.56
ORD02154,2023-02-23,CUST0267,REST043,428.61,4.18
ORD02155,2023-12-03,CUST0201,REST050,1389.65,348.2
ORD02156,2023-05-19,CUST0207,REST028,284.38,27.05
ORD02157,2023-03-02,CUST0311,REST017,949.97,88.93
ORD02158,2023-12-29,CUST0274,REST034,1289.54,318.06
ORD02159,2023-03-31,CUST0487,REST050,235.77,20.76
ORD02160,2023-05-16,CUST0192,REST038,405.63,104.49
ORD02161,2022-06-21,CUST0171,REST020,1488.98,24.53
ORD02162,2022-03-26,CUST0407,REST027,899.04,80.97
ORD02163,2023-08-02,CUST0296,REST015,350.07,101.25
ORD02164,2022-02-01,CUST0393,REST035,322.76,13.26
ORD02165,2022-08-14,CUST0218,REST010,1188.53,92.09
ORD02166,2022-10-27,CUST0394,REST043,1128.24,128.48
ORD02167,2022-02-03,CUST0273,REST020,661.56,30.37
ORD02168,2022-10-09,CUST0119,REST007,671.92,68.52
ORD02169,2022-08-19,CUST0332,REST038,1151.79,142.37
ORD02170,2023-07-05,CUST0039,REST030,685.45,15.3
ORD02171,2022-10-23,CUST0466,REST041,938.95,149.56
ORD02172,2022-06-22,CUST0288,REST043,547.16,12.33
ORD02173,2023-04-14,CUST0244,REST036,608.44,56.29
ORD02174,2023-08-03,CUST0297,REST023,247.89,22.3
ORD02175,2023-05-23,CUST0232,REST009,1338.66,9.13
ORD02176,2023-07-17,CUST0278,REST007,1444.34,425.18
ORD02177,2023-06-08,CUST0412,REST035,1166.45,114.69
ORD02178,2022-04-26,CUST0089,REST015,544.89,116.36
ORD02179,2023-08-10,CUST0478,REST008,849.88,221.69
ORD02180,2022-04-27,CUST0035,REST011,649.04,181.36
ORD02181,2022-10-02,CUST0055,REST038,1302.68,235.62
ORD02182,2023-07-11,CUST0408,REST037,792.77,202.53
ORD02183,2023-01-11,CUST0386,REST001,749.48,81.51
ORD02184,2023-07-10,CUST0190,REST037,1256.59,35.87
ORD02185,2022-02-12,CUST0248,REST029,729.24,57.8
ORD02186,2023-03-28,CUST0331,REST034,1393.47,139.54
ORD02187,2023-07-14,CUST0046,REST050,348.68,92.93
ORD02188,2022-08-12,CUST0409,REST008,503.77,27.6
ORD02189,2023-03-12,CUST0444,REST048,845.73,53.87
ORD02190,2022-04-15,CUST0452,REST022,567.68,136.31
ORD02191,2023-11-01,CUST0319,REST043,749.63,52.07
ORD02192,2022-09-11,CUST0001,REST047,341.18,28.3
ORD02193,2022-11-01,CUST0074,REST005,1370.19,345.89
ORD02194,2022-02-03,CUST0075,REST049,636.69,105.09
ORD02195,2023-04-06,CUST0266,REST009,1014.35,164.72
ORD02196,2022-09-27,CUST0195,REST003,1463.95,377.37
ORD02197,2022-12-23,CUST0289,REST050,674.41,164.2
ORD02198,2022-03-31,CUST0098,REST033,990.98,163.2
ORD02199,2023-03-26,CUST0341,REST030,966.43,167.39
ORD02200,2022-05-01,CUST0159,REST049,294.0,60.9
ORD02201,2022-08-31,CUST0286,REST032,967.89,86.3
ORD02202,2022-08-03,CUST0457,REST021,1498.47,248.31
ORD02203,2023-08-26,CUST0153,REST002,939.4,83.85
ORD02204,2023-12-07,CUST0472,REST013,1125.01,302.18
ORD02205,2022-12-26,CUST0218,REST025,1423.68,321.31
ORD02206,2023-12-29,CUST0492,REST035,555.03,6.78
ORD02207,2023-09-17,CUST0173,REST048,449.92,124.02
ORD02208,2023-10-10,CUST0045,REST033,897.03,113.07
ORD02209,2023-03-15,CUST0005,REST019,760.68,150.13
ORD02210,2022-06-19,CUST0494,REST035,227.35,18.35
ORD02211,2023-09-23,CUST0203,REST040,618.41,9.66
ORD02212,2022-05-23,CUST0064,REST033,1140.15,23.51
ORD02213,2022-07-31,CUST0148,REST039,1336.92,380.61
ORD02214,2022-07-31,CUST0185,REST044,1015.76,179.27
ORD02215,2022-03-02,CUST0275,REST033,872.88,27.97
ORD02216,2023-08-07,CUST0027,REST014,1308.81,187.28
ORD02217,2022-12-26,CUST0352,REST033,1290.43,181.65
ORD02218,2023-06-30,CUST0411,REST019,325.93,35.31
ORD02219,2022-10-15,CUST0180,REST007,616.69,100.27
ORD02220,2023-09-04,CUST0431,REST005,1324.51,105.01
ORD02221,2023-07-06,CUST0433,REST025,345.3,61.21
ORD02222,2022-06-22,CUST0118,REST034,1412.0,237.72
ORD02223,2022-11-28,CUST0352,REST026,1389.94,331.13
ORD02224,2023-12-22,CUST0198,REST002,551.81,13.58
